dam_id,dam_name,construction_year,dam_height_m,spillway_height_m,dam_length_m,capacity_mcm,curve_type,srtm_water_level_m,coverage_fraction,z_min,z_max,footprint_area_km2,c,b,r_squared,n_pixels,void_fraction,capped,placement_upstream_shift_m,placement_method,valley_width_m,valley_ratio,channel_slope,mean_catchment_slope,upstream_area_km2,lat,lon,srtm_max_vol_mcm,vol_ratio,z_range,z_range_ratio,quality,uncertainty_flags,uncertainty_score,sed_yield_t_ha_yr,owe_mm_year
id_020033,Al-Atah,1984,18.0,15.0,100.0,0.21,full,,1.0,2190.0,2206.5,0.030312658154155306,0.00020296037829534245,2.0147502476777364,0.9894184280757257,34,0.0,True,0.0,stage_2_upstream_walk,149.2940696444321,9.952937976295475,0.0677455177993084,0.2885053753852844,7.120548157,20.73175,40.870028,0.2246702898484452,1.0698585230878344,16.5,1.1,B,-,0,3.672893756,2417.0
id_020034,Al-Marifiq,1983,14.0,12.0,107.0,0.25,full,,1.0,1885.0,1900.5,0.05614656989603895,0.16460911109522403,1.3078113607544133,0.9943080111497755,63,0.0,True,0.0,stage_1_fast_path,119.4129236004359,9.951076966702992,0.08961436186689588,0.3364607095718384,16.34838217,20.799722,40.908333,0.27449434171396825,1.097977366855873,15.5,1.2916666666666667,A,-,0,10.03381411,2417.0
id_020035,Al-Ramah,2015,14.0,11.0,102.0,0.302876,full,,1.0,1802.0,1811.0,0.103526362969098,0.002598524959850469,1.6190967134669507,0.9969018145270927,116,0.0,True,0.0,stage_3_quality_recovery,179.24528241008684,16.295025673644258,0.026308132034032417,0.2172156572341919,30.48814343,20.599718,41.090631,0.3431541944967085,1.132985758187207,9.0,0.8181818181818182,A,-,0,2.095465261,2402.2
id_020036,Al-Shu'irah,1984,15.0,12.0,94.0,0.171,full,,1.0,1915.0,1925.8992919921875,0.013392159205422954,0.0034501973846851604,1.779512860848411,0.9711108466624079,15,0.0,False,0.0,stage_1_fast_path,149.3996832070657,12.449973600588807,0.07956208075974114,0.42375895380973816,4.098645801,20.525995,41.036911,0.07164805174901279,0.4189944546725894,10.8992919921875,0.9082743326822916,D,sub_pixel,1,9.219152817,2402.2
id_020037,Yasib,1983,9.0,8.0,86.0,0.2,full,,1.0,1810.0,1818.5,0.06125514430863619,0.0006513843876365358,1.7738621388092404,0.9943622162248907,69,0.0,True,0.0,stage_2_upstream_walk,148.97614864617725,18.622018580772156,0.012853449230206381,0.1527358591556549,22.20793948,21.351155,40.330275,0.20440575329077512,1.0220287664538756,8.5,1.0625,A,-,0,5.917270237,2445.4
id_020038,Al-Bajidi,2009,9.0,7.0,680.0,0.499636,full,,1.0,598.5,607.466064453125,0.1587269733896739,0.39639656725850314,1.1675030348224473,0.9827433973092612,179,0.0,False,0.0,stage_2_upstream_walk,476.45164941815096,68.06452134545013,0.0067655226652873395,0.1885668784379959,116.8292366,21.513889,40.138889,0.4677568629220837,0.936195276005099,8.966064453125,1.2808663504464286,B,-,0,3.714302256,2515.5
id_020039,Qurad,2009,13.0,11.0,318.0,0.37,full,,1.0,980.0,984.5,0.29365024595232375,0.0005513330348899837,1.6347625353183821,0.9961805586540623,333,0.0,True,0.0,stage_2_upstream_walk,564.2176511988001,51.29251374534547,0.002042704476243395,0.06344515085220337,55.29707092,22.421256,40.492924,0.492723948726309,1.3316863479089431,4.5,0.4090909090909091,A,-,0,2.647001371,
id_020040,Sa'b,1976,9.0,7.0,290.0,0.5,full,,1.0,1715.0,1725.0,0.1927846151634918,0.11017805834442106,1.2602378614208356,0.9989991373284292,217,0.0,True,0.0,stage_3_quality_recovery,268.25561979109807,38.3222313987283,0.022345628326774662,0.1350940763950348,232.5643582,21.238794,40.383617,0.5110569118562149,1.0221138237124299,10.0,1.4285714285714286,A,-,0,3.853018263,2445.4
id_020041,Misan,2009,16.0,14.0,121.0,0.092512,full,,1.0,2340.5,2348.91064453125,0.01693607871110579,0.03806110791532524,1.4711482985363473,0.9620284025276282,19,0.0,False,0.0,stage_2_upstream_walk,238.84690510767402,17.060493221976717,0.03154665228957953,0.44418856501579285,4.04355854,20.754167,40.807778,0.06484735401226033,0.7009615402570513,8.41064453125,0.6007603236607143,D,sub_pixel,1,0.087354212,
id_020042,Ikrimah,1955,18.0,12.0,70.0,0.5,full,,1.0,1727.0,1741.0,0.12525960615792375,0.03853190451689162,1.4068074778115902,0.9958364948195234,141,0.0,True,0.0,stage_5_relaxed_alignment,1162.4133033063415,96.86777527552846,0.016550929491270634,0.15159812569618225,222.1927402,21.243556,40.358456,0.5567833912019767,1.1135667824039535,14.0,1.1666666666666667,A,-,0,3.829213822,2445.4
id_020043,Dharah,2012,24.0,20.0,105.0,0.50991,full,,1.0,1869.5,1886.0,0.08107528400083344,0.0038900634373504124,1.661370770407995,0.994201250207569,91,0.0,True,0.0,stage_3_quality_recovery,149.2428546717016,7.46214273358508,0.009775959651983482,0.40070250630378723,86.5480665,20.8425,40.856667,0.5477036355990368,1.0741182475319897,16.5,0.825,A,-,0,4.877032542,2417.0
id_020044,Al-Ayab,2009,23.0,19.0,107.0,0.52711,full,,1.0,1011.0,1030.5,0.0590487488530135,0.00013944692831472673,2.0079840722232847,0.9829040999753693,67,0.0,True,0.0,stage_1_fast_path,148.43555922912054,7.812397854164239,0.02402613907965952,0.2263151854276657,61.53827926,22.464327,40.04881,0.5367266873356004,1.018244175476846,19.5,1.0263157894736843,B,-,0,1.68675298,2486.8
id_020045,Al-Sab'an,2014,21.0,17.5,161.0,0.62,full,,1.0,689.5,710.8004760742188,0.07318531558919907,0.009247844561539218,1.6021061805510652,0.9932544272881509,83,0.0,False,0.0,stage_1_fast_path,207.86002194105143,11.877715539488653,0.03145924591097059,0.23320022225379944,163.7744433,22.382778,39.956944,0.6189890547423824,0.9983694431328749,21.30047607421875,1.2171700613839285,A,-,0,2.200992825,2486.8
id_020046,Thumalah,1983,10.0,7.75,111.0,0.608,full,,1.0,1712.0,1715.1864013671875,0.0364548975669846,7.194431410456314e-06,2.158082601078793,0.9948710078817528,41,0.0,False,0.0,stage_1_fast_path,149.09257552752126,19.237751680970486,0.014989419919183865,0.16543860733509064,26.91093679,21.119969,40.505053,0.050236627134990976,0.08262603147202463,3.1864013671875,0.4111485635080645,C,-,0,3.92992574,2420.7
id_020047,Shawan,2010,19.0,16.0,95.0,1.0,full,,1.0,892.5,912.4376220703125,0.10133808972834168,0.0004915249737771012,1.8447801738084886,0.995804183226802,115,0.0,False,0.0,stage_1_fast_path,178.1101571749129,11.131884823432056,0.05071624218751718,0.22668665647506714,346.4440336,22.483405,40.01693,0.8697451701032457,0.8697451701032457,19.9376220703125,1.2461013793945312,A,-,0,0.855467219,2486.8
id_020048,Hajar,2012,11.0,9.0,455.0,0.76255,full,,1.0,642.5,652.0,0.2450728628847825,0.00922244964260904,1.473497479808868,0.9943838190821915,279,0.0,True,0.0,stage_1_fast_path,503.8420749251518,55.98245276946131,0.016338688280999422,0.23339149355888367,206.210978,22.949638,39.774944,0.8048315792766378,1.055447615601125,9.5,1.0555555555555556,A,-,0,3.460681975,2516.5
id_020049,Bathan,2008,13.0,10.0,83.0,0.7732,full,,1.0,654.0,666.0,0.16667652171654482,0.022899180699514417,1.4441470281876088,0.9850064694741429,189,0.0,True,0.0,stage_3_quality_recovery,118.78628596188008,11.878628596188008,0.10459784845120407,0.26737383008003235,71.24029711,22.3575,39.935833,0.7793670691375476,1.007976033545716,12.0,1.2,B,-,0,4.228347907,2523.7
id_020050,Malkan,2007,12.0,9.0,165.0,0.8,full,,1.0,396.0,409.4328308105469,0.1777402128704145,0.019858166958066012,1.4400574331989262,0.9996777176559792,200,0.0,False,0.0,stage_1_fast_path,268.2998065830795,29.811089620342166,0.07830888733286831,0.1802593171596527,120.9727352,21.149047,40.034856,0.723180491116499,0.9039756138956236,13.432830810546875,1.4925367567274306,A,-,0,3.020343143,2509.9
id_020051,Nu'man,2005,18.0,14.0,305.0,1.0,full,,1.0,854.5,865.2701416015625,0.06395164282420929,0.0009652118142342238,1.7700854547474831,0.9953427462013731,72,0.0,False,0.0,stage_1_fast_path,268.22676633258556,19.159054738041824,0.014549353097398748,0.3638017177581787,73.81243921,21.254992,40.217047,0.31998026843640826,0.31998026843640826,10.7701416015625,0.7692958286830357,B,-,0,3.451701754,2445.4
id_020052,Al-Qu'ur,2009,21.0,18.0,130.0,1.060425,full,,1.0,1132.5,1146.5,0.20201236836223033,0.0012891142543105156,1.6796334649020501,0.9941997716871447,229,0.0,True,0.0,stage_1_fast_path,178.20606860216301,9.900337144564611,0.04023060898353581,0.12989068031311035,92.58558951,22.321667,40.062778,1.1020259876703768,1.0392304855792507,14.0,0.7777777777777778,A,-,0,1.535588208,2486.8
id_020053,Awathal,1983,11.0,9.0,120.0,0.213,full,,1.0,1707.5,1711.798583984375,0.03557795151509627,0.0016077849964229605,1.6708185287815571,0.9864542265156295,40,0.0,False,0.0,stage_2_upstream_walk,357.88353615994487,39.76483735110499,0.010146075513114004,0.18347078561782837,9.244803598,21.086467,40.665833,0.06937700545443772,0.325713640631163,4.298583984375,0.4776204427083333,B,-,0,6.430565977,2420.7
id_020054,Basal,1987,15.0,12.0,120.0,1.5,full,,1.0,1516.0,1533.3125,0.03911730509977955,0.0005287284201437823,1.911302918290371,0.9879107061607721,44,0.0,False,0.0,stage_2_upstream_walk,149.0830021631093,12.423583513592442,0.019435643179758523,0.1708926111459732,130.4295103,21.168411,40.703213,0.32182873741182266,0.21455249160788178,17.3125,1.4427083333333333,C,-,0,4.859378669,2481.0
id_020055,Lasab,1983,13.0,11.0,46.0,0.21,full,,1.0,1673.0,1684.5,0.05155484238529529,0.025426970749106728,1.4825848236259667,0.9869667737360344,58,0.0,True,0.0,stage_2_upstream_walk,149.07016744220815,13.551833403837104,0.009709540494409117,0.16514474153518677,16.33720822,21.166314,40.486536,0.23266344817846624,1.1079211818022203,11.5,1.0454545454545454,B,-,0,6.555001723,2420.7
id_020056,Kara Al-Qawamah,2008,13.0,10.0,150.0,1.51217,full,,1.0,1294.5,1304.9735107421875,0.37393331805520497,0.0005274111529558392,1.6901106243119333,0.9995699452810366,419,0.0,False,0.0,stage_1_fast_path,179.2426353159473,17.92426353159473,0.00780767205347676,0.04907927289605141,954.678449,20.733056,41.695278,1.392879298698475,0.9211129031117368,10.4735107421875,1.04735107421875,A,-,0,1.905138771,2553.8
id_020057,Faydat Al-Musallah,2003,8.0,5.0,160.0,3.0,full,,1.0,902.0,918.0,1.8294940713619894,3.466629913005604,0.9508890860739517,0.9996993136532634,2075,0.0,True,0.0,stage_5_relaxed_alignment,326.62478575174583,65.32495715034916,0.0017499091313721536,0.05341305956244469,4155.499976,22.478472,40.733306,3.1590733772000044,1.0530244590666682,16.0,3.2,D,-,0,0.472129521,2564.7
id_020059,Am Al-Doum,2012,7.0,5.0,185.0,0.134745,full,,1.0,955.5,961.0,0.08195506717653284,0.0009835236444339995,1.6746541139702054,0.9966022663669032,93,0.0,True,0.0,stage_1_fast_path,385.91333297530423,77.18266659506085,0.006617770109944163,0.05954008176922798,29.93434567,22.653246,41.33666,0.16633353687710292,1.2344319780110795,5.5,1.1,A,-,0,0.698615421,2574.1
id_020060,Thariban,2014,20.5,17.5,149.0,0.701658,full,,1.0,671.0,686.0,0.10252750359951782,3.029604172919154e-07,2.4693891277510573,0.9919227978984317,114,0.0,True,0.0,stage_3_quality_recovery,149.9469961905237,8.56839978231564,0.053514602521119906,0.23658502101898193,80.2116308,19.459628,41.84271,0.744673447196498,1.0613054325561713,15.0,0.8571428571428571,A,-,0,3.203012117,2412.4
id_020061,Wabah,2013,18.0,14.0,98.0,0.703953,full,,1.0,442.0,456.0,0.16415083852956902,0.07321932203038292,1.3411904671068118,0.9979643308342475,186,0.0,True,0.0,stage_1_fast_path,118.82971951116737,8.487837107940527,0.029769981097805293,0.259878009557724,531.6654511,22.238312,39.849221,0.7426501646378082,1.0549712333604775,14.0,1.0,A,-,0,2.774494374,2531.9
id_020062,Shawqab,2010,18.0,15.0,94.5,0.345489,full,,1.0,1867.5,1882.0,0.056244135050914565,4.362513477904284e-05,2.0810208571230806,0.9858628685954017,63,0.0,True,0.0,stage_1_fast_path,119.51662969995198,7.967775313330132,0.009029661104842802,0.2469135969877243,52.5295914,20.549722,41.117139,0.34728521483818686,1.0051990507315338,14.5,0.9666666666666667,B,-,0,3.90959392,2402.2
id_020063,Qarn,1987,23.0,20.0,150.0,0.709801,full,,1.0,1268.0,1281.04052734375,0.02748077942807222,0.0012098669740015766,1.8328039237473543,0.9937938244130714,31,0.0,False,238.19007613171664,stage_4_river_retry,178.64255709878748,8.932127854939374,0.02955643149650225,0.28179359436035156,190.292141,21.589811,40.400072,0.1682089644024743,0.23698045565232267,13.04052734375,0.6520263671875,C,-,0,4.421777795,2485.0
id_020064,Al-Janah,2008,18.0,15.0,160.0,0.905161,full,,1.0,611.5,623.784912109375,0.1373853654030769,0.0037331108130732988,1.6049166407264788,0.9950571361276356,153,0.0,False,0.0,stage_1_fast_path,179.7942388680342,11.98628259120228,0.026132211031466995,0.31012845039367676,104.0058574,19.695113,41.69139,0.6974776639009149,0.7705564688501989,12.284912109375,0.818994140625,A,-,0,7.171022297,2418.9
id_020065,Al-Mahanad,2013,15.0,12.0,296.0,2.268859,full,,1.0,1178.5,1188.5,0.9904014759783459,0.02935529290387181,1.326877824528797,0.9992088131097774,1112,0.0,True,0.0,stage_1_fast_path,298.43739868405316,24.869783223671096,0.0007551190509414434,0.06709103286266327,2293.88343,21.041851,41.608105,2.7026738119211244,1.1912039540232005,10.0,0.8333333333333334,A,-,0,0.605747366,2566.3
id_020067,Amat,2007,9.0,7.0,90.0,0.5,full,,1.0,1838.5,1845.6287841796875,0.09243887960234011,0.012490891735739095,1.4664900959375853,0.9847462785341993,104,0.0,False,0.0,stage_2_upstream_walk,178.88005397053732,25.554293424362474,0.008597224694651287,0.2566263973712921,21.17412577,21.157245,40.350458,0.26198422848836295,0.5239684569767259,7.1287841796875,1.0183977399553572,B,-,0,3.14340911,2415.9
id_020068,Al-Makhadah,2006,11.0,9.0,150.0,0.57345,full,,1.0,1836.0,1844.0,0.1973066346908257,3.739029729522446e-05,1.922064565540581,0.9932598049473367,222,0.0,True,0.0,stage_3_quality_recovery,149.06111370285754,16.56234596698417,0.09081587476508361,0.3069539964199066,63.24125673,21.166798,40.327055,0.5814768727318591,1.0139975110852892,8.0,0.8888888888888888,A,-,0,2.330177007,2415.9
id_020069,Al-Dhiyah,2006,11.0,9.0,250.0,0.57755,full,,1.0,1760.0,1769.5,0.18389232120565563,0.006011572561104398,1.5170691239325564,0.9930405399680419,207,0.0,True,0.0,stage_1_fast_path,238.44411692155927,26.49379076906214,0.037917840271508546,0.1847078949213028,65.94770311,21.241667,40.345833,0.6078662839853617,1.0524911851534269,9.5,1.0555555555555556,A,-,0,5.05000498,2445.4
id_020070,Al-Laqitah,2012,11.0,8.0,206.0,0.6,full,,1.0,336.0,345.0,0.18711496339820607,0.000635911803441879,1.7079675454729695,0.9980043784877336,211,0.0,True,0.0,stage_1_fast_path,268.0128032880623,33.501600411007786,0.04423216861192958,0.19817259907722473,44.57723369,21.479624,39.858544,0.6393833583417374,1.0656389305695624,9.0,1.125,A,-,0,3.211874072,2543.5
id_020071,Kalakh,1983,10.0,7.0,164.0,2.3,full,,1.0,1415.5,1425.12109375,0.7455150830540331,0.0006956407104336325,1.6085317466531859,0.9939719094582801,839,0.0,False,0.0,stage_2_upstream_walk,357.7078597734744,51.10112282478206,0.0009119270468279312,0.045691702514886856,570.3078501,21.262717,40.782789,2.1012595859976457,0.9135911243468026,9.62109375,1.3744419642857142,A,-,0,3.721886508,2524.6
id_020072,Liyah,1981,22.0,18.0,120.0,10.0,full,,1.0,1638.5,1670.785888671875,0.6202235355587852,0.3524476079251417,1.17540685282582,0.9913716924562638,698,0.0,False,149.04465778031252,stage_4_river_retry,357.70717867275005,19.872621037375,0.005479025240229893,0.1715238094329834,182.4589301,21.217906,40.455117,2.4895577231401522,0.24895577231401522,32.285888671875,1.7936604817708333,C,-,0,3.089761006,2420.7
id_020073,Sisad,1998,8.5,7.0,58.0,0.5,full,,1.0,1591.0,1599.4000244140625,0.11368733106698255,0.028720220946378525,1.3970856388547552,0.9917627262614679,128,0.0,False,0.0,stage_5_relaxed_alignment,119.20954820555616,17.029935457936595,0.013345419324873105,0.10658706724643707,6.341668969,21.293586,40.494242,0.35038790707753603,0.7007758141550721,8.4000244140625,1.2000034877232142,A,-,0,4.469023205,2465.9
id_020074,Aqawam Rabigh,1999,2.0,1.5,2000.0,0.5,full,,1.0,-2.5,3.0,0.4034989045965272,0.04326835059401556,1.2605822265485755,0.9990917808953974,459,0.0,True,0.0,stage_3_quality_recovery,148.2466340950378,98.83108939669187,0.0024135026482915672,0.03735010698437691,5069.638028,22.808722,39.023682,0.5004177591319676,1.0008355182639352,5.5,3.6666666666666665,D,height_noise,1,1.574573476,2536.6
id_020075,Al-Ghalah,2018,14.0,12.0,414.0,4.4,full,,1.0,67.0,83.0,0.9750431112233132,0.008822864758577798,1.4596283543521749,0.999668894413714,1092,0.0,True,0.0,stage_3_quality_recovery,448.22063757691757,37.351719798076466,0.005431679564450632,0.15900567173957825,397.894439,20.394117,40.254865,4.827668810995099,1.0971974570443406,16.0,1.3333333333333333,A,-,0,10.96835188,
id_020076,Al-Shaqqah,2018,24.0,22.0,271.0,5.66,full,,1.0,171.0,196.0,0.820319926690622,0.07215888114036581,1.3372022299624218,0.9991772256868453,917,0.0,True,0.0,stage_3_quality_recovery,269.1841425042077,12.23564284110035,0.09289457555409447,0.4164234399795532,1487.041694,20.160673,40.838555,5.687894409902559,1.0049283409721836,25.0,1.1363636363636365,A,-,0,2.733403497,2510.6
id_020077,Buwah,2001,28.5,21.375,206.0,6.052785,full,,1.0,1559.5,1591.5,0.5412016917221173,0.008914820919588737,1.541994044305505,0.9988005955081742,607,0.0,True,0.0,stage_3_quality_recovery,298.596853648169,13.969443445528373,0.011701569638036076,0.20487967133522034,443.7821155,20.749444,41.028889,6.058650404735942,1.0009690423063007,32.0,1.4970760233918128,A,-,0,5.010862498,2458.5
id_030000,Al-Nahitah,2014,6.0,4.0,230.0,0.077526,full,,1.0,998.0,1002.0,0.05795352344067306,0.004709279508449927,1.5331627184186036,0.9962765034432651,67,0.0,True,0.0,stage_1_fast_path,411.7442592122997,102.93606480307493,0.0022066327143473214,0.08424215763807297,391.9951259,25.212219,40.381161,0.09363386436496804,1.2077737064335583,4.0,1.0,A,height_noise,1,4.848491022,
id_030001,Abu Hanak,1983,8.0,3.5,45.0,0.08,full,,1.0,979.0,982.4017944335938,0.07096765803966253,0.0395687454562016,1.2996857923480263,0.9920661044205836,82,0.0,False,0.0,stage_5_relaxed_alignment,382.44295300247813,109.26941514356518,1.5064978528563018e-05,0.03373551741242409,281.93893,25.132892,40.372488,0.08243499302777872,1.030437412847234,3.40179443359375,0.9719412667410714,A,height_noise,1,3.702334597,
id_030002,Al-Wajab,2014,7.0,4.5,101.0,0.140804,full,,1.0,974.0,977.328369140625,0.01818904815330075,0.0012618152311457682,1.715316812439809,0.9994994612501233,21,0.0,False,0.0,stage_2_upstream_walk,647.4701474777166,143.88225499504813,0.012083539958752271,0.04775949567556381,289.1637276,24.993948,40.038059,0.025767818217176063,0.18300487356308104,3.328369140625,0.7396375868055556,C,sub_pixel;height_noise,2,0.174314995,2517.4
id_030003,Abu Ghasha,1984,8.0,3.7,105.0,0.16,full,,1.0,953.0,956.99541015625,0.08134289654298735,0.07384865309784396,1.231904165955987,0.9986729715986493,94,0.0,False,0.0,stage_1_fast_path,176.50287288343858,47.703479157686104,0.0018204665776314461,0.0385771319270134,1598.182983,25.156667,40.468056,0.08350627145104553,0.5219141965690345,3.9954101562500455,1.0798405827702826,A,height_noise,1,0.685922517,2517.2
id_030004,Al-Jarisiyah,2008,6.0,4.0,307.0,0.2144,full,,1.0,1007.0,1013.0,0.1549713594092387,0.15784382684690126,1.1850311703453908,0.9972046877927278,177,0.0,True,0.0,stage_1_fast_path,414.2543941524787,103.56359853811968,0.02364039556657118,0.13112075626850128,16.66826693,23.536111,40.815278,0.22764154489492688,1.0617609370099201,6.0,1.5,A,height_noise,1,1.80236833,2560.2
id_030005,Shalal,2008,8.0,5.5,162.0,0.318,full,,1.0,841.0,853.0,0.1640935486137473,0.08221063857383305,1.2693443258690082,0.9897541124366935,192,0.0,True,0.0,stage_2_upstream_walk,116.93785693469393,21.261428533580712,0.09456242139374449,0.29306134581565857,71.8851136,26.798218,37.858103,0.36151859928966207,1.1368509411624592,12.0,2.1818181818181817,B,-,0,3.033530338,2458.9
id_030006,Qaran,1976,5.0,3.0,500.0,0.5,full,,1.0,914.5,920.3885498046875,0.2077917028140432,3.302842611661924e-05,1.9021645707464623,0.9937939280942075,237,0.0,False,0.0,stage_3_quality_recovery,355.3212441156945,118.4404147052315,0.008601363276071621,0.044546179473400116,209.2652451,23.273889,40.331111,0.44911940829744146,0.8982388165948829,5.8885498046875,1.9628499348958333,A,height_noise,1,1.18051735,2518.1
id_030007,Al-Salahaniyah,2002,13.0,10.5,100.0,0.5,full,,1.0,960.5,968.0,0.26465459145745474,0.08990582615001896,1.2624908184465884,0.9964941946659966,301,0.0,True,0.0,stage_5_relaxed_alignment,652.3477209698152,62.12835437807764,0.01357771289698479,0.04490126669406891,298.2271449,22.863333,40.4595,0.6161352324379117,1.2322704648758234,7.5,0.7142857142857143,A,-,0,0.836101502,2535.0
id_030008,Amirah,2009,7.0,4.0,342.0,0.321215,full,,1.0,302.0,311.5,0.12935929090346862,0.007180521877791272,1.5062817356266887,0.9974124421821065,150,0.0,True,0.0,stage_2_upstream_walk,146.8328363045704,36.7082090761426,0.005782226438245022,0.31195977330207825,210.0139433,25.581667,38.105278,0.36738038616585084,1.14372114056271,9.5,2.375,A,height_noise,1,3.328818091,2532.4
id_030009,Nakhala,2009,8.0,6.0,405.0,0.428903,full,,1.0,794.5,812.0,0.1686593288288246,0.8468451397509171,1.0957138572472842,0.9984607543256603,197,0.0,True,0.0,stage_2_upstream_walk,497.41742182055776,82.90290363675963,0.02161906022864408,0.24457935988903046,723.0758973,26.543611,38.331389,0.4576061485228769,1.066922237715467,17.5,2.9166666666666665,A,-,0,0.927332354,2504.2
id_030010,Al-Shara'ih,1980,8.0,5.7,500.0,0.88,full,,1.0,618.0,628.5,0.3113179626114124,0.00543424956762245,1.5026003194541533,0.9963357185528313,358,0.0,True,0.0,stage_3_quality_recovery,412.84650478538714,72.42921136585738,0.0007076208064930467,0.050271373242139816,113.6438394,24.411667,39.636667,1.0183054028434744,1.1571652305039482,10.5,1.8421052631578947,A,-,0,1.274655447,2564.5
id_030011,Al-Farah,2009,13.0,10.0,274.0,1.0,full,,1.0,588.5,600.0,0.354799128423889,0.044376896892170434,1.3247065345380797,0.9993847062059117,405,0.0,True,0.0,stage_3_quality_recovery,266.38285546329325,26.638285546329325,0.04242249342868086,0.284183531999588,698.8181438,23.343056,39.662778,1.008111350700717,1.008111350700717,11.5,1.15,A,-,0,1.193864893,2540.7
id_030014,Talal,2013,7.5,4.5,480.0,1.204388,full,,1.0,891.0,899.5,0.6603328707256837,0.1420167109643526,1.2055584903846204,0.9983504634731618,759,0.0,True,0.0,stage_2_upstream_walk,265.46243870278425,58.99165304506317,0.004879760764670793,0.07618936896324158,1558.738163,24.645833,41.961389,1.441596267183739,1.1969533631883902,8.5,1.8888888888888888,A,height_noise,1,0.422780367,2541.0
id_030015,Tasha,2011,8.0,4.5,460.0,2.0,full,,1.0,267.5,279.0225524902344,0.5640484002758483,0.0007474981194232019,1.6369781012678999,0.9880681625904899,647,0.0,False,0.0,stage_1_fast_path,472.4175557075284,104.98167904611742,0.029093783727697,0.20308615267276764,369.1734768,24.038056,38.898056,2.184488839244524,1.092244419622262,11.522552490234375,2.5605672200520835,B,height_noise,1,3.841926333,2551.6
id_030016,Al-Aqiq Al-A'lah,2010,19.0,16.0,268.0,2.0,full,,1.0,824.5,840.0,0.37259223653147394,0.0007494734928314785,1.6931516782709666,0.9973778210843722,427,0.0,True,0.0,stage_1_fast_path,236.31590384951147,14.769743990594467,0.008165987061499605,0.09801074117422104,2299.426881,23.924722,39.697222,2.1184093729257283,1.0592046864628641,15.5,0.96875,A,-,0,1.73349059,2527.5
id_030017,Bidan,1998,9.0,7.0,750.0,2.2,full,,1.0,931.0,942.5,1.1260237711290122,0.049798703765026126,1.268235565428983,0.9986843602864898,1283,0.0,True,0.0,stage_2_upstream_walk,1007.254852468639,143.89355035266271,0.005541709794155807,0.061912328004837036,940.7199404,23.139667,40.486167,2.41441262227273,1.0974602828512408,11.5,1.6428571428571428,A,-,0,0.731463896,2538.7
id_030018,Malal,2002,9.0,6.0,475.0,3.0,full,,1.0,680.5,690.4637451171875,0.6245059610187987,0.0018141794571840683,1.5558517322403753,0.9985772287884155,718,0.0,False,0.0,stage_3_quality_recovery,412.88975569960274,68.81495928326713,0.005933124639216905,0.16301536560058594,734.3266174,24.370222,39.289222,1.939404131729341,0.6464680439097803,9.9637451171875,1.6606241861979167,A,-,0,3.614507323,2550.2
id_030019,Al-Murabah,2008,8.0,5.0,312.0,1.318125,full,,1.0,412.0,421.0,0.6289576132811605,0.003915473877013007,1.484831447353994,0.9993808711258568,728,0.0,True,0.0,stage_3_quality_recovery,235.14458741750866,47.02891748350173,0.02597589132757628,0.23551321029663086,2311.922093,25.322222,38.350278,1.6052242382917528,1.21780881046316,9.0,1.8,A,-,0,3.457941518,2547.8
id_030020,Rim,2009,10.0,7.0,1146.0,2.9185,full,,1.0,734.0,746.5,0.9301174755579726,0.00011414139534307752,1.7482473021639122,0.9956674741645856,1067,0.0,True,0.0,stage_3_quality_recovery,1151.4664788215694,164.49521126022418,0.0064178723981503415,0.13857394456863403,772.6140684,24.062398,39.571199,3.2547573799105725,1.1152158231662062,12.5,1.7857142857142858,A,-,0,4.824131938,2545.0
id_030021,Wasat Al-Jazl,2013,16.0,10.0,506.0,10.0,full,,1.0,672.5,695.9557495117188,1.4831912902958146,0.0047672584697299155,1.4786741842547872,0.9992392468954595,1732,0.0,False,0.0,stage_1_fast_path,556.0044542623789,55.60044542623789,0.02057265413203344,0.31428804993629456,5710.999032,26.558889,37.618056,6.563678084465846,0.6563678084465846,23.45574951171875,2.345574951171875,A,-,0,1.27565326,2431.6
id_030022,Al-Aqul,1978,11.0,7.0,450.0,1.0,full,,1.0,616.0,628.38720703125,0.1425081993112475,0.05862255399795845,1.3484507021842405,0.9987239182023374,164,0.0,False,0.0,stage_2_upstream_walk,412.6919883225712,58.95599833179589,0.008948233644136513,0.05402214452624321,36261.05302,24.522222,39.728056,0.5361436522868276,0.5361436522868276,12.38720703125,1.7696010044642858,A,-,0,0.489827097,2554.5
id_030023,Am Talhah,2018,9.0,6.0,373.0,0.707141,full,,1.0,923.5,932.4728393554688,0.21893504573291347,0.00772548848951762,1.4750841571495261,0.995137892292983,255,0.0,False,0.0,stage_1_fast_path,322.31479274504983,53.71913212417497,0.004695088030486943,0.23824673891067505,267.7776374,26.154342,38.849117,0.6132327702538567,0.8672001344199484,8.97283935546875,1.4954732259114583,A,-,0,0.796347489,2488.4
id_030024,Al-Hanaw,2016,12.5,9.5,93.0,0.141435,full,,1.0,197.0,203.5,0.058499957022049694,0.00028697432069559807,1.8281353511360567,0.9956773782212893,67,0.0,True,0.0,stage_2_upstream_walk,118.19534250697117,12.441615000733808,0.05325645623456525,0.2903591990470886,4.572856982,23.816389,38.8025,0.15541779626753502,1.098863762629724,6.5,0.6842105263157895,A,-,0,9.242501851,2565.4
